fact_id,city_id,time_id,observed_at,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
9947,1,1995,2026-07-19 02:00:00+00:00,2,250.43,0.0,1.99,25.84,0.24,14.48,17.56,1.27
9948,2,1995,2026-07-19 02:00:00+00:00,2,106.98,0.0,4.17,73.28,2.33,1.74,3.96,0.82
9949,3,1995,2026-07-19 02:00:00+00:00,1,101.33,0.01,1.69,18.68,0.24,8.35,8.86,0.2
9950,4,1995,2026-07-19 02:00:00+00:00,2,114.46,0.0,2.18,89.4,0.94,4.47,6.71,3.83
9951,5,1995,2026-07-19 02:00:00+00:00,2,133.86,0.0,2.81,67.23,0.69,4.63,4.75,0.31
9952,1,1996,2026-07-19 03:00:00+00:00,2,251.65,0.0,1.99,25.34,0.25,14.49,17.53,1.27
9953,2,1996,2026-07-19 03:00:00+00:00,2,107.7,0.0,4.46,70.48,2.34,1.72,3.93,0.9
9954,3,1996,2026-07-19 03:00:00+00:00,1,102.16,0.19,1.77,16.96,0.27,8.13,8.65,0.18
9955,4,1996,2026-07-19 03:00:00+00:00,2,114.28,0.0,2.13,84.95,0.88,3.82,6.26,3.71
9956,5,1996,2026-07-19 03:00:00+00:00,2,132.99,0.0,2.59,60.59,0.56,4.55,4.67,0.26
9957,1,1997,2026-07-19 04:00:00+00:00,2,262.57,0.01,2.14,24.83,0.34,14.96,18.36,1.49
9958,2,1997,2026-07-19 04:00:00+00:00,2,107.86,0.0,4.96,67.5,2.52,1.75,4.13,0.95
9959,3,1997,2026-07-19 04:00:00+00:00,1,106.66,0.85,1.71,16.86,0.34,7.92,8.44,0.19
9960,4,1997,2026-07-19 04:00:00+00:00,2,110.63,0.0,2.03,79.54,0.79,3.02,5.47,3.39
9961,5,1997,2026-07-19 04:00:00+00:00,1,130.86,0.0,2.36,53.68,0.47,4.28,4.41,0.24
9962,1,1998,2026-07-19 05:00:00+00:00,2,275.67,0.27,1.87,25.77,0.38,15.53,19.64,1.62
9963,2,1998,2026-07-19 05:00:00+00:00,2,108.19,0.0,5.86,64.43,2.98,1.76,4.41,0.98
9964,3,1998,2026-07-19 05:00:00+00:00,1,109.75,1.32,1.69,19.35,0.41,7.7,8.24,0.27
9965,4,1998,2026-07-19 05:00:00+00:00,2,108.38,0.0,2.2,74.86,0.75,2.43,4.89,3.13
9966,5,1998,2026-07-19 05:00:00+00:00,1,129.58,0.0,2.19,48.75,0.44,4.07,4.22,0.26
9967,1,1999,2026-07-19 06:00:00+00:00,2,281.94,0.35,1.24,33.04,0.41,16.8,21.3,1.78
9968,2,1999,2026-07-19 06:00:00+00:00,2,108.34,0.16,6.38,62.78,3.29,1.7,4.45,0.96
9969,3,1999,2026-07-19 06:00:00+00:00,1,109.58,1.1,1.77,29.45,0.55,7.61,8.17,0.34
9970,4,1999,2026-07-19 06:00:00+00:00,2,107.67,0.13,2.61,70.95,0.76,2.08,4.62,2.94
9971,5,1999,2026-07-19 06:00:00+00:00,1,129.61,0.0,2.05,45.58,0.42,3.88,4.05,0.29
9972,1,2000,2026-07-19 07:00:00+00:00,1,131.54,0.07,0.25,50.99,0.29,6.43,8.82,0.75
9973,2,2000,2026-07-19 07:00:00+00:00,2,107.61,0.56,5.92,62.72,3.35,1.58,4.25,0.93
9974,3,2000,2026-07-19 07:00:00+00:00,2,102.41,0.24,1.19,99.88,2.6,6.37,6.98,0.0
9975,4,2000,2026-07-19 07:00:00+00:00,2,106.64,0.42,2.55,68.15,0.79,1.89,4.54,2.83
9976,5,2000,2026-07-19 07:00:00+00:00,1,130.53,0.0,1.96,42.45,0.37,3.67,3.86,0.32
9977,1,2001,2026-07-19 08:00:00+00:00,1,115.79,0.04,0.14,52.75,0.29,5.66,7.81,0.67
9978,2,2001,2026-07-19 08:00:00+00:00,2,107.49,1.01,5.31,63.91,3.41,1.53,4.17,0.94
9979,3,2001,2026-07-19 08:00:00+00:00,3,99.91,0.15,0.77,104.41,2.27,5.98,6.51,0.0
9980,4,2001,2026-07-19 08:00:00+00:00,2,106.75,0.61,2.33,68.41,0.86,1.89,4.7,2.78
9981,5,2001,2026-07-19 08:00:00+00:00,1,131.04,0.0,1.89,38.45,0.32,3.46,3.67,0.33
9982,1,2002,2026-07-19 09:00:00+00:00,1,113.01,0.03,0.12,52.74,0.31,5.75,7.85,0.68
9983,2,2002,2026-07-19 09:00:00+00:00,2,107.64,1.4,4.9,65.77,3.58,1.63,4.38,0.99
9984,3,2002,2026-07-19 09:00:00+00:00,3,98.48,0.12,0.59,104.63,1.99,5.79,6.28,0.0
9985,4,2002,2026-07-19 09:00:00+00:00,2,107.3,0.61,2.02,72.22,0.91,2.2,5.18,2.71
9986,5,2002,2026-07-19 09:00:00+00:00,1,131.64,0.0,1.86,34.78,0.29,3.21,3.44,0.33
9987,1,2003,2026-07-19 10:00:00+00:00,1,105.21,0.03,0.11,54.8,0.28,5.26,7.14,0.6
9988,2,2003,2026-07-19 10:00:00+00:00,2,107.97,1.6,5.13,68.2,4.02,1.87,4.81,1.03
9989,3,2003,2026-07-19 10:00:00+00:00,3,97.63,0.1,0.5,105.06,1.8,5.65,6.12,0.0
9990,4,2003,2026-07-19 10:00:00+00:00,2,106.13,0.33,1.21,82.52,0.74,2.33,4.79,2.08
9991,5,2003,2026-07-19 10:00:00+00:00,1,131.77,0.0,1.9,31.49,0.26,2.88,3.13,0.33
9992,1,2004,2026-07-19 11:00:00+00:00,1,99.66,0.03,0.11,54.81,0.25,4.9,6.65,0.54
9993,2,2004,2026-07-19 11:00:00+00:00,2,107.92,1.59,5.38,72.78,4.5,2.15,5.12,1.03
9994,3,2004,2026-07-19 11:00:00+00:00,3,96.24,0.09,0.47,104.57,1.67,5.57,6.02,0.0
9995,4,2004,2026-07-19 11:00:00+00:00,2,103.63,0.18,0.71,88.06,0.6,2.41,4.43,1.65
9996,5,2004,2026-07-19 11:00:00+00:00,1,134.31,0.02,2.31,28.78,0.24,2.5,2.75,0.36
9997,1,2005,2026-07-19 12:00:00+00:00,1,97.47,0.03,0.12,53.88,0.23,4.79,6.56,0.52
9998,2,2005,2026-07-19 12:00:00+00:00,2,107.59,1.49,5.41,78.77,4.9,2.6,5.53,1.05
9999,3,2005,2026-07-19 12:00:00+00:00,3,95.2,0.09,0.47,104.25,1.6,5.52,5.95,0.0
10000,4,2005,2026-07-19 12:00:00+00:00,2,102.13,0.13,0.55,90.81,0.57,2.59,4.51,1.51
10001,5,2005,2026-07-19 12:00:00+00:00,1,139.56,0.26,2.88,27.64,0.23,2.18,2.43,0.43
10002,1,2006,2026-07-19 13:00:00+00:00,1,104.74,0.06,0.26,50.69,0.26,5.15,7.24,0.72
10003,2,2006,2026-07-19 13:00:00+00:00,2,108.04,1.42,5.69,85.18,5.39,3.09,5.96,1.08
10004,3,2006,2026-07-19 13:00:00+00:00,3,95.12,0.09,0.53,104.46,1.53,5.48,5.88,0.0
10005,4,2006,2026-07-19 13:00:00+00:00,2,101.54,0.11,0.49,94.25,0.54,2.56,4.35,1.37
10006,5,2006,2026-07-19 13:00:00+00:00,1,143.1,0.52,3.05,30.4,0.25,1.96,2.2,0.5
10007,1,2007,2026-07-19 14:00:00+00:00,1,119.45,0.06,0.56,45.93,0.31,5.9,8.5,1.04
10008,2,2007,2026-07-19 14:00:00+00:00,2,107.7,1.52,6.07,89.24,5.9,3.45,6.24,1.07
10009,3,2007,2026-07-19 14:00:00+00:00,3,95.05,0.1,0.62,103.72,1.5,5.43,5.82,0.0
10010,4,2007,2026-07-19 14:00:00+00:00,2,99.47,0.1,0.48,95.87,0.49,2.34,3.94,1.25
10011,5,2007,2026-07-19 14:00:00+00:00,1,142.41,0.44,2.98,36.97,0.32,1.85,2.08,0.56
10012,1,2008,2026-07-19 15:00:00+00:00,1,135.78,0.0,1.01,41.47,0.35,6.63,9.77,1.31
10013,2,2008,2026-07-19 15:00:00+00:00,2,107.64,1.56,6.43,91.79,6.16,3.68,6.44,0.99
10014,3,2008,2026-07-19 15:00:00+00:00,3,94.79,0.09,0.72,102.38,1.49,5.35,5.73,0.01
10015,4,2008,2026-07-19 15:00:00+00:00,2,98.12,0.1,0.53,96.73,0.49,2.26,3.82,1.25
10016,5,2008,2026-07-19 15:00:00+00:00,1,138.59,0.27,2.75,46.13,0.42,1.89,2.11,0.57
10017,1,2009,2026-07-19 16:00:00+00:00,1,158.31,0.0,1.4,37.07,0.43,7.71,11.52,1.69
10018,2,2009,2026-07-19 16:00:00+00:00,2,107.39,1.37,6.49,93.71,6.06,3.83,6.58,0.9
10019,3,2009,2026-07-19 16:00:00+00:00,2,95.67,0.11,1.2,87.32,1.29,5.37,5.74,0.14
10020,4,2009,2026-07-19 16:00:00+00:00,2,98.24,0.11,0.6,98.49,0.5,2.24,3.8,1.29
10021,5,2009,2026-07-19 16:00:00+00:00,1,137.16,0.2,2.44,57.03,0.57,2.12,2.3,0.47
10022,1,2010,2026-07-19 17:00:00+00:00,1,189.39,0.0,1.81,33.92,0.54,9.36,13.97,2.21
10023,2,2010,2026-07-19 17:00:00+00:00,2,107.23,1.26,7.48,93.17,6.35,4.02,6.79,0.88
10024,3,2010,2026-07-19 17:00:00+00:00,2,97.17,0.08,1.88,67.81,0.97,5.45,5.82,0.34
10025,4,2010,2026-07-19 17:00:00+00:00,2,98.25,0.09,0.69,99.42,0.52,2.21,3.77,1.38
10026,5,2010,2026-07-19 17:00:00+00:00,2,143.66,0.23,2.24,60.04,0.6,2.54,2.7,0.43
10027,1,2011,2026-07-19 18:00:00+00:00,2,216.39,0.0,2.12,31.87,0.63,10.87,16.09,2.64
10028,2,2011,2026-07-19 18:00:00+00:00,2,107.52,1.08,8.58,92.0,6.55,4.28,7.22,0.88
10029,3,2011,2026-07-19 18:00:00+00:00,1,97.88,0.01,2.37,54.88,0.72,5.51,5.88,0.42
10030,4,2011,2026-07-19 18:00:00+00:00,2,98.35,0.07,0.83,99.37,0.55,2.13,3.68,1.47
10031,5,2011,2026-07-19 18:00:00+00:00,2,155.64,0.23,2.03,63.67,0.59,3.24,3.39,0.38
10032,1,2012,2026-07-19 19:00:00+00:00,2,236.52,0.0,2.35,30.1,0.66,12.07,17.69,2.82
10033,2,2012,2026-07-19 19:00:00+00:00,2,108.07,0.53,9.47,90.89,6.37,4.49,7.68,0.86
10034,3,2012,2026-07-19 19:00:00+00:00,1,97.62,0.0,2.63,45.36,0.54,5.53,5.9,0.36
10035,4,2012,2026-07-19 19:00:00+00:00,2,98.96,0.03,1.13,97.13,0.58,2.01,3.55,1.7
10036,5,2012,2026-07-19 19:00:00+00:00,2,169.88,0.27,2.02,63.5,0.53,4.08,4.22,0.35
10037,1,2013,2026-07-19 20:00:00+00:00,2,248.71,0.0,2.47,28.72,0.6,12.83,18.52,2.63
10038,2,2013,2026-07-19 20:00:00+00:00,2,107.94,0.06,9.77,89.21,5.98,4.5,7.87,0.83
10039,3,2013,2026-07-19 20:00:00+00:00,1,97.81,0.0,2.69,37.71,0.4,5.62,5.98,0.29
10040,4,2013,2026-07-19 20:00:00+00:00,2,100.9,0.0,1.54,93.35,0.62,1.9,3.44,2.06
10041,5,2013,2026-07-19 20:00:00+00:00,2,188.36,0.38,2.46,63.2,0.47,4.92,5.06,0.39
10042,1,2014,2026-07-19 21:00:00+00:00,2,244.63,0.0,2.41,27.59,0.49,12.67,17.95,2.35
10043,2,2014,2026-07-19 21:00:00+00:00,2,106.71,0.0,9.28,86.42,5.57,4.27,7.67,0.81
10044,3,2014,2026-07-19 21:00:00+00:00,1,97.2,0.0,2.55,31.21,0.3,5.72,6.08,0.23
10045,4,2014,2026-07-19 21:00:00+00:00,2,102.94,0.0,1.88,88.92,0.67,1.76,3.3,2.39
10046,5,2014,2026-07-19 21:00:00+00:00,2,209.36,0.57,3.38,66.57,0.45,5.77,5.93,0.49
10047,1,2015,2026-07-19 22:00:00+00:00,2,237.58,0.0,2.3,26.47,0.43,12.24,17.2,2.18
10048,2,2015,2026-07-19 22:00:00+00:00,2,104.47,0.0,9.1,82.6,5.26,3.89,7.16,0.8
10049,3,2015,2026-07-19 22:00:00+00:00,1,94.88,0.0,2.31,26.18,0.23,5.74,6.09,0.2
10050,4,2015,2026-07-19 22:00:00+00:00,2,103.06,0.0,2.06,83.42,0.69,1.64,3.14,2.62
10051,5,2015,2026-07-19 22:00:00+00:00,2,236.32,0.65,4.35,72.5,0.46,6.77,6.94,0.57
10052,1,2016,2026-07-19 23:00:00+00:00,2,236.66,0.0,2.25,26.09,0.43,12.11,17.07,2.19
10053,2,2016,2026-07-19 23:00:00+00:00,2,102.4,0.0,9.53,78.46,5.33,3.6,6.76,0.78
10054,3,2016,2026-07-19 23:00:00+00:00,1,93.64,0.01,2.09,23.67,0.21,5.81,6.16,0.19
10055,4,2016,2026-07-19 23:00:00+00:00,2,103.3,0.0,2.06,79.6,0.71,1.63,3.19,2.83
10056,5,2016,2026-07-19 23:00:00+00:00,2,254.78,0.45,4.49,73.12,0.49,7.56,7.74,0.49
10057,1,2017,2026-07-20 00:00:00+00:00,2,237.19,0.0,2.26,26.17,0.46,12.15,17.23,2.34
10058,2,2017,2026-07-20 00:00:00+00:00,2,100.51,0.0,9.54,75.33,5.26,3.28,6.42,0.78
10059,3,2017,2026-07-20 00:00:00+00:00,1,92.65,0.01,1.91,22.56,0.19,5.89,6.23,0.18
10060,4,2017,2026-07-20 00:00:00+00:00,2,102.65,0.0,2.01,76.53,0.74,1.74,3.52,3.08
10061,5,2017,2026-07-20 00:00:00+00:00,2,263.88,0.14,4.48,72.54,0.54,7.95,8.14,0.4
10062,1,2018,2026-07-20 01:00:00+00:00,2,235.81,0.0,2.26,26.71,0.52,12.05,17.24,2.68
10063,2,2018,2026-07-20 01:00:00+00:00,2,97.26,0.0,5.97,76.17,3.56,2.48,5.48,0.82
10064,3,2018,2026-07-20 01:00:00+00:00,1,91.33,0.01,1.78,22.09,0.19,5.9,6.24,0.17
10065,4,2018,2026-07-20 01:00:00+00:00,2,100.27,0.0,1.96,73.37,0.78,1.84,4.03,3.31
10066,5,2018,2026-07-20 01:00:00+00:00,2,267.17,0.0,4.31,66.8,0.57,8.07,8.27,0.35
10067,1,2019,2026-07-20 02:00:00+00:00,2,235.33,0.0,2.28,27.71,0.6,11.86,17.18,3.14
10068,2,2019,2026-07-20 02:00:00+00:00,2,95.3,0.0,5.02,73.94,3.01,2.08,5.08,0.86
10069,3,2019,2026-07-20 02:00:00+00:00,1,91.0,0.02,1.75,21.04,0.19,5.92,6.25,0.16
10070,4,2019,2026-07-20 02:00:00+00:00,2,98.81,0.0,1.99,71.13,0.81,1.91,4.58,3.59
10071,5,2019,2026-07-20 02:00:00+00:00,1,278.38,0.0,4.31,55.49,0.56,8.34,8.56,0.33
10072,1,2020,2026-07-20 03:00:00+00:00,2,238.73,0.0,2.37,28.71,0.71,11.92,17.47,3.66
10073,2,2020,2026-07-20 03:00:00+00:00,2,94.18,0.0,4.99,70.28,2.89,1.94,5.09,0.92
10074,3,2020,2026-07-20 03:00:00+00:00,1,93.19,0.17,1.86,20.03,0.23,5.95,6.28,0.16
10075,4,2020,2026-07-20 03:00:00+00:00,2,98.05,0.0,2.04,69.11,0.84,1.93,5.0,3.87
10076,5,2020,2026-07-20 03:00:00+00:00,1,299.39,0.0,4.3,47.15,0.57,8.69,8.92,0.32
10077,1,2021,2026-07-20 04:00:00+00:00,2,258.23,0.01,2.71,28.88,0.94,12.82,19.14,4.42
10078,2,2021,2026-07-20 04:00:00+00:00,2,92.89,0.0,5.22,66.63,2.91,1.94,5.31,0.95
10079,3,2021,2026-07-20 04:00:00+00:00,1,97.54,0.66,1.85,20.5,0.3,5.93,6.26,0.18
10080,4,2021,2026-07-20 04:00:00+00:00,2,96.7,0.0,2.14,66.75,0.86,1.89,5.2,4.02
10081,5,2021,2026-07-20 04:00:00+00:00,1,327.21,0.0,3.95,41.71,0.52,9.01,9.24,0.29
10082,1,2022,2026-07-20 05:00:00+00:00,2,282.42,0.39,2.42,30.4,1.15,14.08,21.28,5.1
10083,2,2022,2026-07-20 05:00:00+00:00,2,92.26,0.0,5.54,64.01,3.0,2.03,5.65,0.93
10084,3,2022,2026-07-20 05:00:00+00:00,1,100.95,1.08,1.8,22.37,0.37,5.92,6.26,0.26
10085,4,2022,2026-07-20 05:00:00+00:00,2,97.22,0.0,2.54,64.75,0.91,1.87,5.4,4.12
10086,5,2022,2026-07-20 05:00:00+00:00,1,371.34,0.0,3.33,39.33,0.48,9.44,9.67,0.29
10087,1,2023,2026-07-20 06:00:00+00:00,2,299.52,0.45,1.65,38.93,1.22,16.49,24.12,5.24
10088,2,2023,2026-07-20 06:00:00+00:00,2,91.91,0.21,5.72,62.58,3.09,2.12,5.95,0.85
10089,3,2023,2026-07-20 06:00:00+00:00,1,101.74,1.01,1.74,29.21,0.44,6.07,6.43,0.33
10090,4,2023,2026-07-20 06:00:00+00:00,2,98.48,0.17,3.13,63.15,0.99,1.9,5.67,4.09
10091,5,2023,2026-07-20 06:00:00+00:00,1,430.41,0.0,2.73,37.74,0.47,9.88,10.15,0.29
10092,1,2024,2026-07-20 07:00:00+00:00,1,138.84,0.09,0.33,50.72,0.53,6.69,11.03,1.38
10093,2,2024,2026-07-20 07:00:00+00:00,2,91.44,0.76,5.25,62.56,3.21,2.18,6.15,0.73
10094,3,2024,2026-07-20 07:00:00+00:00,2,95.78,0.2,1.0,93.23,1.39,5.96,6.31,0.02
10095,4,2024,2026-07-20 07:00:00+00:00,2,99.34,0.56,3.12,62.33,1.07,2.0,6.09,3.98
10096,5,2024,2026-07-20 07:00:00+00:00,2,484.08,0.0,2.42,35.61,0.47,10.19,10.47,0.31
10097,1,2025,2026-07-20 08:00:00+00:00,1,121.9,0.05,0.19,52.09,0.48,6.05,9.87,1.06
10098,2,2025,2026-07-20 08:00:00+00:00,2,91.7,1.29,5.04,63.16,3.44,2.28,6.43,0.66
10099,3,2025,2026-07-20 08:00:00+00:00,3,93.99,0.13,0.66,100.65,1.36,5.99,6.31,0.0
10100,4,2025,2026-07-20 08:00:00+00:00,2,100.07,0.85,2.88,63.05,1.16,2.18,6.72,3.86
10101,5,2025,2026-07-20 08:00:00+00:00,2,518.89,0.0,2.34,33.25,0.48,10.36,10.68,0.32
10102,1,2026,2026-07-20 09:00:00+00:00,1,117.26,0.04,0.15,52.39,0.47,6.05,9.7,0.99
10103,2,2026,2026-07-20 09:00:00+00:00,2,92.41,1.62,4.94,64.96,3.66,2.44,6.81,0.61
10104,3,2026,2026-07-20 09:00:00+00:00,3,93.16,0.11,0.55,103.39,1.37,6.19,6.5,0.0
10105,4,2026,2026-07-20 09:00:00+00:00,2,100.42,0.89,2.56,66.42,1.22,2.55,7.61,3.75
10106,5,2026,2026-07-20 09:00:00+00:00,2,539.18,0.0,2.41,32.02,0.52,10.46,10.81,0.33
10107,1,2027,2026-07-20 10:00:00+00:00,1,109.38,0.03,0.12,53.61,0.43,5.74,8.98,0.86
10108,2,2027,2026-07-20 10:00:00+00:00,2,92.41,1.6,4.51,69.18,3.7,2.64,7.21,0.54
10109,3,2027,2026-07-20 10:00:00+00:00,3,93.06,0.1,0.52,106.08,1.36,6.27,6.58,0.0
10110,4,2027,2026-07-20 10:00:00+00:00,2,98.77,0.48,1.53,79.34,1.01,2.94,8.2,2.86
10111,5,2027,2026-07-20 10:00:00+00:00,2,543.58,0.0,2.65,32.16,0.62,10.26,10.67,0.37
10112,1,2028,2026-07-20 11:00:00+00:00,1,105.35,0.03,0.12,53.58,0.39,5.72,8.64,0.79
10113,2,2028,2026-07-20 11:00:00+00:00,2,92.08,1.34,3.87,75.66,3.6,2.98,7.76,0.46
10114,3,2028,2026-07-20 11:00:00+00:00,3,91.67,0.09,0.5,107.17,1.32,6.17,6.47,0.0
10115,4,2028,2026-07-20 11:00:00+00:00,2,95.93,0.24,0.88,87.21,0.83,3.31,8.43,2.36
10116,5,2028,2026-07-20 11:00:00+00:00,1,534.94,0.02,3.54,32.15,0.77,9.76,10.26,0.44
10117,1,2029,2026-07-20 12:00:00+00:00,1,103.8,0.03,0.13,53.25,0.37,5.75,8.56,0.77
10118,2,2029,2026-07-20 12:00:00+00:00,2,92.39,1.08,3.38,83.09,3.63,3.62,8.78,0.41
10119,3,2029,2026-07-20 12:00:00+00:00,3,90.54,0.09,0.51,107.82,1.3,6.07,6.36,0.0
10120,4,2029,2026-07-20 12:00:00+00:00,2,94.54,0.17,0.67,91.19,0.76,3.64,8.76,2.23
10121,5,2029,2026-07-20 12:00:00+00:00,1,516.34,0.25,4.83,33.59,0.98,9.15,9.76,0.56
10122,1,2030,2026-07-20 13:00:00+00:00,1,112.35,0.06,0.27,51.2,0.39,6.23,9.22,0.95
10123,2,2030,2026-07-20 13:00:00+00:00,2,93.35,1.21,3.96,88.43,4.48,4.48,10.17,0.38
10124,3,2030,2026-07-20 13:00:00+00:00,3,90.55,0.05,0.7,107.3,1.31,5.94,6.23,0.01
10125,4,2030,2026-07-20 13:00:00+00:00,2,94.43,0.14,0.57,95.02,0.69,3.6,8.37,2.03
10126,5,2030,2026-07-20 13:00:00+00:00,1,484.6,0.6,5.03,39.48,1.25,8.47,9.18,0.67
10127,1,2031,2026-07-20 14:00:00+00:00,1,129.44,0.06,0.59,47.59,0.43,7.12,10.52,1.26
10128,2,2031,2026-07-20 14:00:00+00:00,2,94.47,1.58,5.44,91.3,6.17,5.33,11.64,0.38
10129,3,2031,2026-07-20 14:00:00+00:00,3,90.99,0.05,0.92,105.41,1.34,5.83,6.11,0.05
10130,4,2031,2026-07-20 14:00:00+00:00,2,93.01,0.12,0.54,96.52,0.62,3.33,7.6,1.8
10131,5,2031,2026-07-20 14:00:00+00:00,1,446.66,0.81,4.24,50.47,1.43,8.13,8.91,0.79
10132,1,2032,2026-07-20 15:00:00+00:00,1,147.94,0.0,1.06,43.78,0.46,7.95,11.82,1.57
10133,2,2032,2026-07-20 15:00:00+00:00,2,95.41,1.92,7.16,93.76,7.97,6.03,13.01,0.38
10134,3,2032,2026-07-20 15:00:00+00:00,3,91.61,0.04,1.14,103.21,1.39,5.74,6.02,0.1
10135,4,2032,2026-07-20 15:00:00+00:00,2,91.69,0.13,0.59,97.26,0.59,3.22,7.22,1.71
10136,5,2032,2026-07-20 15:00:00+00:00,2,411.47,0.59,3.07,71.11,1.63,8.55,9.38,0.94
10137,1,2033,2026-07-20 16:00:00+00:00,1,175.71,0.0,1.52,39.6,0.59,9.29,13.85,2.21
10138,2,2033,2026-07-20 16:00:00+00:00,2,96.62,2.25,9.47,94.94,9.96,6.63,14.33,0.39
10139,3,2033,2026-07-20 16:00:00+00:00,2,93.1,0.03,1.68,93.54,1.31,5.73,6.03,0.22
10140,4,2033,2026-07-20 16:00:00+00:00,2,91.77,0.13,0.69,98.3,0.58,3.15,6.85,1.66
10141,5,2033,2026-07-20 16:00:00+00:00,3,405.55,0.25,1.65,103.83,1.76,8.47,9.13,0.95
10142,1,2034,2026-07-20 17:00:00+00:00,2,218.63,0.0,2.1,36.44,0.8,11.56,17.13,3.18
10143,2,2034,2026-07-20 17:00:00+00:00,2,97.27,2.31,11.88,93.59,11.27,7.02,15.15,0.35
10144,3,2034,2026-07-20 17:00:00+00:00,2,95.63,0.01,2.33,79.72,1.13,5.83,6.15,0.36
10145,4,2034,2026-07-20 17:00:00+00:00,2,91.99,0.13,0.82,97.62,0.58,3.1,6.46,1.67
10146,5,2034,2026-07-20 17:00:00+00:00,3,424.43,0.17,1.27,112.26,1.35,8.39,8.92,0.88
10147,1,2035,2026-07-20 18:00:00+00:00,2,256.88,0.0,2.56,34.4,0.97,13.75,20.2,4.01
10148,2,2035,2026-07-20 18:00:00+00:00,2,97.45,1.8,13.78,91.52,11.31,7.12,15.48,0.28
10149,3,2035,2026-07-20 18:00:00+00:00,2,97.47,0.0,2.74,68.97,0.96,5.93,6.28,0.43
10150,4,2035,2026-07-20 18:00:00+00:00,2,92.76,0.11,1.02,95.1,0.58,3.01,6.09,1.75
10151,5,2035,2026-07-20 18:00:00+00:00,3,432.03,0.15,1.27,114.43,1.1,8.4,8.88,0.85
10152,1,2036,2026-07-20 19:00:00+00:00,2,288.45,0.0,2.92,32.71,1.1,15.7,22.83,4.63
10153,2,2036,2026-07-20 19:00:00+00:00,2,97.31,0.77,14.78,90.61,10.4,6.93,15.3,0.22
10154,3,2036,2026-07-20 19:00:00+00:00,2,98.19,0.0,2.91,60.58,0.86,5.97,6.33,0.38
10155,4,2036,2026-07-20 19:00:00+00:00,2,93.56,0.05,1.38,90.42,0.61,2.91,5.77,1.92
10156,5,2036,2026-07-20 19:00:00+00:00,3,448.58,0.16,1.36,116.29,0.94,8.38,8.8,0.81
10157,1,2037,2026-07-20 20:00:00+00:00,2,310.12,0.0,3.16,31.32,1.11,17.18,24.59,4.71
10158,2,2037,2026-07-20 20:00:00+00:00,2,97.31,0.09,15.65,87.05,9.91,6.68,14.83,0.22
10159,3,2037,2026-07-20 20:00:00+00:00,1,99.27,0.0,2.86,54.71,0.76,6.07,6.42,0.3
10160,4,2037,2026-07-20 20:00:00+00:00,2,95.57,0.0,1.84,85.21,0.68,2.87,5.59,2.22
10161,5,2037,2026-07-20 20:00:00+00:00,3,467.09,0.17,1.51,116.72,0.82,8.34,8.72,0.75
10162,1,2038,2026-07-20 21:00:00+00:00,2,310.81,0.0,3.14,30.02,0.95,17.45,24.5,4.1
10163,2,2038,2026-07-20 21:00:00+00:00,2,97.41,0.0,14.25,84.12,9.08,6.27,14.06,0.25
10164,3,2038,2026-07-20 21:00:00+00:00,1,99.37,0.0,2.61,50.24,0.63,6.17,6.5,0.24
10165,4,2038,2026-07-20 21:00:00+00:00,2,97.41,0.0,2.15,80.72,0.76,2.79,5.41,2.53
10166,5,2038,2026-07-20 21:00:00+00:00,3,479.64,0.2,1.85,117.23,0.76,8.32,8.69,0.71
10167,1,2039,2026-07-20 22:00:00+00:00,2,304.8,0.0,3.04,28.95,0.81,17.16,23.76,3.55
10168,2,2039,2026-07-20 22:00:00+00:00,2,96.76,0.0,11.08,83.26,7.14,5.45,12.7,0.31
10169,3,2039,2026-07-20 22:00:00+00:00,1,98.07,0.0,2.26,46.93,0.59,6.18,6.47,0.18
10170,4,2039,2026-07-20 22:00:00+00:00,2,97.47,0.0,2.34,76.13,0.83,2.69,5.21,2.8
10171,5,2039,2026-07-20 22:00:00+00:00,3,489.9,0.22,2.41,117.27,0.74,8.54,8.94,0.69
10172,1,2040,2026-07-20 23:00:00+00:00,2,303.91,0.0,3.01,28.98,0.83,17.14,23.55,3.74
10173,2,2040,2026-07-20 23:00:00+00:00,2,96.49,0.0,9.27,81.04,5.99,4.73,11.48,0.34
10174,3,2040,2026-07-20 23:00:00+00:00,1,97.75,0.0,1.98,44.25,0.52,6.26,6.5,0.13
10175,4,2040,2026-07-20 23:00:00+00:00,2,98.53,0.0,2.43,73.62,0.93,2.69,5.27,3.1
10176,5,2040,2026-07-20 23:00:00+00:00,3,491.65,0.18,3.11,114.31,0.8,9.0,9.47,0.69
10177,1,2041,2026-07-21 00:00:00+00:00,2,305.47,0.0,3.02,29.11,0.87,17.32,23.65,4.02
10178,2,2041,2026-07-21 00:00:00+00:00,2,96.4,0.0,8.2,78.2,5.31,4.13,10.33,0.36
10179,3,2041,2026-07-21 00:00:00+00:00,1,98.04,0.0,1.74,42.32,0.45,6.36,6.59,0.12
10180,4,2041,2026-07-21 00:00:00+00:00,2,99.33,0.0,2.47,72.41,1.04,2.76,5.62,3.37
10181,5,2041,2026-07-21 00:00:00+00:00,3,483.97,0.07,3.92,109.39,0.92,9.37,9.95,0.63
10182,1,2042,2026-07-21 01:00:00+00:00,2,307.37,0.0,3.01,29.34,0.92,17.41,23.68,4.34
